customer_id,customer_name,total_orders,total_items,total_spent,average_order_value,first_order_date,latest_order_date
CUST000238,Forum Gokhale,13,90,3168277.15,243713.63,2024-06-06,2026-06-29
CUST001267,Maanas Thakur,13,95,3168016.91,243693.61,2024-01-26,2026-06-28
CUST000134,Qarin Raghavan,10,85,3167850.87,316785.09,2024-01-22,2026-07-01
CUST000472,Zarna Roy,13,85,3167545.41,243657.34,2024-03-21,2026-07-21
CUST002130,Avni Chakrabarti,10,93,3164072.99,316407.3,2024-02-12,2026-06-22
CUST003571,Charan Ghosh,11,83,3163959.00,287632.64,2024-01-22,2026-07-13
CUST003616,Tejas Kota,14,96,3163958.14,225997.01,2024-01-08,2026-04-01
CUST002512,Owen Viswanathan,13,92,3163651.12,243357.78,2024-02-09,2026-07-09
CUST002354,Banjeet Chaudhari,13,97,3161105.87,243161.99,2024-01-15,2026-06-26
CUST001608,Aarini Barad,13,116,3161004.69,243154.21,2024-01-06,2026-04-01
CUST004835,Jasmit Oza,11,91,3160916.98,287356.09,2024-02-26,2026-07-02
CUST004654,Mason Bal,12,71,3159343.31,263278.61,2024-02-20,2026-06-10
CUST004516,Urvashi Desai,12,102,3158068.90,263172.41,2024-01-27,2026-06-24
CUST000087,Lajita Mody,10,90,3157768.83,315776.88,2024-03-09,2026-01-07
CUST001951,Lila Banik,14,89,3157397.52,225528.39,2024-02-27,2026-05-15
CUST002821,Sanya Suresh,11,105,3155466.75,286860.61,2024-02-23,2025-12-10
CUST004442,Chavvi Ramakrishnan,13,97,3154235.30,242633.48,2024-01-26,2026-05-30
CUST004895,Isaiah Patel,11,92,3153056.62,286641.51,2024-01-24,2026-02-28
CUST002853,Warda Nazareth,11,92,3152032.53,286548.41,2024-03-05,2026-01-19
CUST001457,Jalsa Ben,12,96,3151805.43,262650.45,2024-03-10,2026-05-15
CUST002909,Liam Shah,11,81,3151057.41,286459.76,2024-01-19,2026-02-21
CUST003003,Jeet Anand,8,82,3150900.35,393862.54,2024-04-28,2026-03-11
CUST002715,Prisha Kant,14,95,3150884.67,225063.19,2024-04-08,2026-06-22
CUST004958,Sachi Mallick,10,88,3150834.04,315083.4,2024-07-23,2026-07-21
CUST001760,Jasmit Randhawa,11,95,3150709.68,286428.15,2024-05-05,2026-07-17
CUST004060,Banjeet Shah,11,86,3150285.32,286389.57,2024-03-06,2026-06-18
CUST004295,Ekavir Iyengar,12,85,3150040.13,262503.34,2024-04-13,2025-08-15
CUST000383,Rishi Nagy,12,84,3148910.82,262409.24,2024-04-02,2025-10-20
CUST003969,Vyanjana Thaker,15,89,3148638.29,209909.22,2024-01-27,2025-10-24
CUST002026,Nilima Suri,14,84,3148305.94,224879.0,2024-06-11,2026-07-08
CUST003722,Saumya Luthra,14,94,3144945.92,224638.99,2024-02-02,2026-07-21
CUST002292,Patrick Shere,15,101,3144792.31,209652.82,2024-01-15,2026-06-24
CUST003501,Bhavna Bedi,10,97,3144370.88,314437.09,2024-02-25,2026-04-19
CUST002598,Eta Rana,12,90,3143983.26,261998.61,2024-01-03,2026-06-05
CUST003929,Kai Narayan,12,90,3143869.96,261989.16,2024-01-13,2026-06-15
CUST000376,Benjamin Chaudhuri,12,84,3143275.74,261939.65,2024-01-06,2026-07-11
CUST000543,Kalpit Bhat,13,80,3142896.78,241761.29,2024-05-16,2026-07-09
CUST003225,Ucchal Dhillon,13,90,3142884.17,241760.32,2024-01-11,2026-07-21
CUST002417,Shravya Soman,12,95,3142876.61,261906.38,2024-01-24,2026-07-06
CUST000279,Kavya Memon,10,78,3141271.09,314127.11,2024-07-09,2026-04-26
CUST003769,Vaishnavi Aurora,12,91,3141203.99,261767.0,2024-06-23,2026-06-08
CUST002161,Yagnesh Rama,11,96,3140887.95,285535.27,2024-03-04,2026-04-16
CUST004007,Yashodhara Kaul,12,79,3140224.84,261685.4,2024-02-14,2026-03-19
CUST001841,Anamika Gupta,12,105,3140070.00,261672.5,2024-01-08,2025-09-25
CUST003204,Chaaya Pandya,12,83,3139038.77,261586.56,2024-02-15,2026-07-06
CUST001919,Anita Bhatnagar,11,73,3138640.00,285330.91,2024-02-28,2026-07-03
CUST004067,Azaan Hegde,14,107,3138408.07,224172.01,2024-01-03,2026-05-12
CUST001609,Krisha Gola,12,85,3138226.80,261518.9,2024-01-08,2026-07-08
CUST002022,Unni Lata,10,94,3136987.25,313698.73,2024-04-15,2026-04-28
CUST000104,Ekani Shetty,17,100,3136787.91,184516.94,2024-02-08,2026-06-12
CUST000831,Eiravati Ratti,15,96,3136276.57,209085.1,2024-02-25,2026-07-09
CUST001847,Odika Chaudhary,11,72,3134225.46,284929.59,2024-07-18,2026-03-14
CUST004140,Lucky Devan,10,90,3133841.66,313384.17,2024-06-22,2026-06-14
CUST004511,Nidhi Chatterjee,11,83,3133401.77,284854.71,2024-05-06,2026-06-25
CUST000582,Maanas Chad,14,82,3133338.24,223809.87,2024-01-02,2026-07-06
CUST004593,Yutika Borde,10,87,3131993.18,313199.32,2024-01-30,2026-07-16
CUST004661,Vedant Saha,13,89,3131574.28,240890.33,2024-03-20,2026-07-15
CUST001426,Baghyawati Varma,11,94,3130661.56,284605.6,2024-04-29,2026-04-24
CUST000863,Vritti Rajan,13,85,3129806.63,240754.36,2024-03-09,2026-05-13
CUST000402,Anita Menon,9,86,3129183.60,347687.07,2024-03-19,2026-05-06
CUST003624,Amara Cherian,15,107,3129146.25,208609.75,2024-03-16,2026-05-31
CUST000199,Sanaya Shetty,12,93,3128587.85,260715.65,2024-02-17,2026-04-07
CUST003593,Laban Subramanian,12,82,3128090.62,260674.22,2024-04-16,2026-06-20
CUST003749,Hitesh Basu,11,81,3126854.26,284259.48,2024-01-10,2025-12-04
CUST004944,Aashi Nagar,11,79,3126370.32,284215.48,2024-03-10,2026-07-04
CUST003215,Panini Pant,11,92,3126185.29,284198.66,2024-05-04,2026-04-28
CUST001689,Luke Rajagopalan,9,88,3125283.35,347253.71,2024-06-18,2026-05-08
CUST002299,Patrick Amble,13,93,3124725.15,240363.47,2024-01-12,2026-07-13
CUST000158,Wyatt Prabhu,9,77,3124588.95,347176.55,2024-07-14,2026-01-09
CUST000148,Aditya Tank,11,74,3123328.50,283938.95,2024-03-06,2025-10-18
CUST002621,Bina Kapur,13,90,3122753.65,240211.82,2024-01-23,2026-03-06
CUST002453,Krishna Nori,13,97,3122513.44,240193.34,2024-02-19,2026-04-03
CUST001220,Nihal Lad,11,91,3121473.95,283770.36,2024-01-05,2025-08-29
CUST003403,Nidhi Mangal,13,83,3121315.19,240101.17,2024-09-24,2026-04-17
CUST001939,Xiti Arya,10,89,3121212.80,312121.28,2024-01-08,2026-06-17
CUST001641,Isha Dar,10,81,3120475.31,312047.53,2024-01-23,2026-05-22
CUST001913,Vasatika Dutt,12,96,3118628.42,259885.7,2024-04-12,2026-06-07
CUST002519,Henry Gupta,13,83,3117633.73,239817.98,2024-02-07,2026-06-25
CUST004898,Sanaya Minhas,12,91,3116030.03,259669.17,2024-01-01,2026-07-14
CUST004091,Advaith Karnik,11,81,3115715.89,283246.9,2024-03-07,2026-07-07
CUST003028,Upadhriti Gade,12,87,3115262.87,259605.24,2024-02-06,2025-10-16
CUST004080,Radha Samra,11,86,3115249.30,283204.48,2024-04-03,2026-06-19
CUST002937,Kamya Chand,12,88,3114612.39,259551.03,2024-01-31,2026-02-23
CUST004993,Praneel Shetty,12,90,3112681.47,259390.12,2024-01-17,2026-07-07
CUST002507,Rushil Sarin,13,80,3112593.35,239430.26,2024-02-09,2025-08-29
CUST003933,Shivani Wali,11,109,3112515.45,282955.95,2024-06-22,2026-03-28
CUST004317,Nihal Mall,11,97,3111370.85,282851.9,2024-07-02,2026-05-27
CUST003368,Upma Bhavsar,14,90,3111356.51,222239.75,2024-02-16,2026-07-18
CUST003309,Zansi Ravel,11,101,3111180.22,282834.57,2024-02-27,2026-04-26
CUST000664,Onkar Sama,11,91,3110308.63,282755.33,2024-01-03,2026-05-10
CUST002251,Tristan Chakraborty,11,90,3109914.39,282719.49,2024-01-18,2026-06-26
CUST001173,Keya Walia,12,93,3108837.74,259069.81,2024-05-07,2026-04-02
CUST004272,Hiral Ray,11,87,3107411.59,282491.96,2024-07-14,2026-06-25
CUST004171,Adweta Saini,14,99,3106902.57,221921.61,2024-01-09,2026-06-18
CUST003702,Dev Devan,10,80,3106684.32,310668.43,2024-02-06,2026-04-27
CUST002874,Imaran Khurana,9,94,3105419.80,345046.64,2024-04-29,2026-07-12
CUST001620,Vasatika Kapur,14,95,3105053.17,221789.51,2024-01-27,2026-06-17
CUST002434,Bhanumati Banerjee,11,84,3104680.14,282243.65,2024-01-07,2026-07-21
CUST000561,Ansh Sehgal,12,97,3104403.14,258700.26,2024-05-17,2026-06-09
CUST004561,Vansha Babu,10,92,3104061.78,310406.18,2024-03-02,2026-03-24
CUST003693,Gagan D’alia,12,89,3103184.03,258598.67,2024-03-24,2026-07-05
CUST002824,Jeevika Chopra,11,72,3102870.89,282079.17,2024-07-04,2026-07-04
CUST003199,Edhitha Sharma,11,81,3102848.61,282077.15,2024-07-02,2026-05-25
CUST003117,Tarak Jaggi,12,80,3102734.83,258561.24,2024-01-20,2026-07-19
CUST003862,Tanvi Mandal,8,85,3102584.78,387823.1,2024-03-24,2025-12-14
CUST003308,Hardik Behl,12,75,3102120.49,258510.04,2024-01-15,2025-12-19
CUST004183,George Kapadia,14,94,3102052.58,221575.18,2024-01-20,2026-07-16
CUST004843,Hitesh Natarajan,12,94,3101994.81,258499.57,2024-02-01,2026-03-24
CUST004229,Ojas Parekh,14,72,3100445.80,221460.41,2024-02-26,2026-07-11
CUST003612,Lakshmi Nayar,11,74,3099601.72,281781.97,2024-01-08,2026-06-26
CUST001813,Jack Chandra,9,80,3099405.92,344378.44,2024-06-18,2026-07-21
CUST000862,Amara Chandran,11,88,3099254.15,281750.38,2024-01-10,2026-06-22
CUST000959,Shravya Pant,9,101,3099186.12,344354.01,2024-04-07,2026-06-23
CUST003982,Lopa Kalla,11,81,3098474.57,281679.51,2024-01-08,2026-05-10
CUST004247,Ryan Rao,13,93,3098268.32,238328.33,2024-02-15,2026-05-24
CUST001534,Chanchal Deshpande,13,83,3096539.90,238195.38,2024-04-09,2026-06-03
CUST000861,Dipta Gaba,10,72,3096116.83,309611.68,2024-03-04,2025-11-23
CUST004828,Meghana Chacko,10,80,3095473.24,309547.32,2024-02-08,2026-03-10
CUST000802,Anthony Rau,11,75,3095429.50,281402.68,2024-03-25,2026-07-21
CUST004391,Oviya Wagle,13,91,3094863.88,238066.45,2024-01-01,2026-01-16
CUST000894,Brinda Pathak,12,93,3094716.23,257893.02,2024-01-14,2026-04-17
CUST001614,Yashasvi Om,10,77,3094231.53,309423.15,2024-01-15,2026-07-02
CUST003470,Xiti Dora,9,75,3093607.43,343734.16,2024-07-15,2026-03-12
CUST004805,Yadavi Agarwal,9,72,3092642.25,343626.92,2024-03-30,2026-05-26
CUST004996,Nicholas Rout,9,83,3092100.19,343566.69,2024-02-12,2026-06-17
CUST004682,Krishna Upadhyay,13,86,3091279.53,237790.73,2024-01-16,2026-04-08
CUST001596,Veer Reddy,9,84,3090876.03,343430.67,2024-01-07,2026-06-16
CUST001196,Arunima Bhavsar,9,70,3089676.47,343297.39,2024-11-15,2026-02-15
CUST002185,Zinal Chhabra,10,80,3088722.99,308872.3,2024-02-26,2026-07-18
CUST002295,Ishani Ranganathan,10,79,3088604.23,308860.42,2024-03-30,2026-05-07
CUST002817,Gaurav Tella,10,99,3086527.37,308652.74,2024-01-14,2026-04-17
CUST004402,Neel Solanki,12,88,3085419.55,257118.3,2024-12-14,2026-07-21
CUST000716,Bhavya Gokhale,10,67,3084384.35,308438.44,2024-01-17,2026-01-19
CUST001917,Raghav Chokshi,13,88,3083827.80,237217.52,2024-01-26,2026-04-21
CUST003686,Tamanna Sachdev,12,79,3081345.47,256778.79,2024-02-13,2026-07-09
CUST003549,Abhiram Upadhyay,11,73,3081016.85,280092.44,2024-02-10,2026-06-14
CUST004181,Liam Thakur,10,72,3080447.48,308044.75,2024-04-29,2026-07-09
CUST003815,Nidhi Sandhu,13,74,3080402.84,236954.06,2024-01-15,2026-07-21
CUST002678,Unnati Desai,10,94,3080327.41,308032.74,2024-02-25,2026-06-04
CUST001653,Robert Wadhwa,12,98,3080270.08,256689.17,2024-01-25,2026-03-23
CUST004046,Harshil Luthra,15,85,3079793.88,205319.59,2024-01-15,2026-06-21
CUST003144,Teerth Comar,9,73,3078235.26,342026.14,2024-04-02,2026-04-17
CUST000630,Inaya Saxena,12,97,3077011.59,256417.63,2024-05-10,2026-05-09
CUST003866,Ria Balan,9,78,3076876.03,341875.11,2024-03-12,2026-05-24
CUST003465,Gaurang Ganesan,9,73,3076021.27,341780.14,2024-05-09,2026-06-30
CUST004062,Gaurangi Om,9,90,3075627.21,341736.36,2024-04-28,2026-04-28
CUST004129,Maanav Sami,8,73,3074998.89,384374.86,2024-02-20,2026-07-21
CUST004847,Tanish Natt,11,89,3074326.97,279484.27,2024-07-07,2026-07-08
CUST003435,Aayush Ramakrishnan,8,82,3073883.57,384235.45,2024-04-25,2026-01-18
CUST004829,Tarak Prasad,13,104,3073494.95,236422.69,2024-01-26,2026-07-21
CUST003440,Nandini Raj,13,73,3073333.92,236410.3,2024-01-31,2026-05-30
CUST004369,Jatin Choudhury,11,92,3073156.49,279377.86,2024-06-20,2026-06-27
CUST002431,Wriddhish Keer,13,85,3072501.56,236346.27,2024-04-11,2026-07-09
CUST004155,Joshua Ahluwalia,12,96,3072068.55,256005.71,2024-04-24,2026-02-13
CUST004927,Pallavi Devan,11,90,3071094.34,279190.39,2024-01-10,2026-07-16
CUST000940,Reva Rau,10,85,3071019.71,307101.97,2024-02-17,2026-04-05
CUST000057,Jyoti Raghavan,14,91,3070731.76,219337.98,2024-04-15,2026-07-01
CUST000915,Anvi Rattan,12,93,3070498.20,255874.85,2024-07-29,2025-10-25
CUST004074,Aishani Luthra,9,84,3070139.60,341126.62,2024-04-30,2026-02-25
CUST003296,Baljiwan Mohan,11,88,3070045.75,279095.07,2024-04-29,2026-07-16
CUST002257,Onkar Gandhi,13,92,3069185.53,236091.19,2024-08-31,2026-07-21
CUST001023,Sneha Sem,10,69,3069010.78,306901.08,2025-02-08,2026-07-21
CUST004491,Vritti Thakkar,13,91,3068234.57,236018.04,2024-02-05,2026-04-18
CUST000154,Manbir Dugar,14,85,3067961.76,219140.13,2024-07-01,2026-06-17
CUST003216,Warda Pall,12,112,3066953.75,255579.48,2024-01-02,2026-05-22
CUST000469,Brinda Brar,14,88,3066313.70,219022.41,2024-03-18,2026-01-18
CUST001454,Ekaraj Gaba,13,100,3064717.25,235747.48,2024-05-03,2026-07-04
CUST001920,Dev Aurora,10,72,3064709.57,306470.96,2024-01-09,2025-08-31
CUST003207,Rishi Balan,11,83,3064584.67,278598.61,2024-01-08,2026-07-17
CUST002167,Amara Ramanathan,10,82,3063032.19,306303.22,2024-01-18,2026-06-12
CUST000871,Anirudh Maharaj,9,87,3059996.13,339999.57,2024-01-12,2026-04-26
CUST001366,Krisha Toor,10,75,3059971.56,305997.16,2024-01-18,2026-07-12
CUST001986,Luke Lata,8,83,3059615.28,382451.91,2024-06-07,2026-07-21
CUST003413,Qabil Shankar,11,84,3059451.73,278131.98,2024-02-08,2026-01-25
CUST001928,Harita Mallick,12,93,3058443.80,254870.32,2024-01-04,2026-06-12
CUST001925,Ishani Tella,11,77,3058368.19,278033.47,2024-04-26,2026-07-17
CUST002029,Lajita Gara,8,77,3058280.49,382285.06,2024-11-01,2026-02-10
CUST002309,Tanveer Thakkar,9,85,3057459.92,339717.77,2024-04-14,2026-04-17
CUST000390,Omaja Bath,8,65,3056777.04,382097.13,2024-05-05,2026-04-07
CUST000329,Yatan Sankar,11,91,3056644.46,277876.77,2024-01-18,2025-11-23
CUST003813,Wishi Butala,13,81,3055662.07,235050.93,2024-02-13,2026-06-01
CUST003869,Indali Palla,11,88,3055050.96,277731.91,2024-04-03,2026-05-29
CUST002121,Urmi Seth,11,86,3054704.22,277700.38,2024-04-10,2026-06-21
CUST001256,Ayaan Chhabra,9,85,3054645.51,339405.06,2024-03-17,2025-03-04
CUST000671,Veer Bains,8,85,3054123.38,381765.42,2024-01-23,2026-07-04
CUST000686,Eesha Devi,11,83,3054108.89,277646.26,2024-07-05,2026-03-16
CUST001053,Bakhshi Raval,11,84,3054087.29,277644.3,2024-03-19,2026-07-07
CUST000026,Utkarsh Pillay,12,76,3053766.70,254480.56,2024-01-22,2026-06-28
CUST000725,Aadi Choudhury,10,72,3053245.52,305324.55,2024-02-15,2026-06-26
CUST001265,Odika Char,8,75,3053132.61,381641.58,2024-04-05,2026-05-08
CUST003038,Bahadurjit Hari,13,85,3053086.06,234852.77,2024-03-11,2026-05-05
CUST000328,Rachana Bose,13,103,3053059.37,234850.72,2024-02-05,2026-04-25
CUST001803,Ati Chacko,9,81,3052306.90,339145.21,2024-02-06,2026-03-19
CUST000546,Osha Ramaswamy,11,73,3051074.00,277370.36,2024-02-03,2026-07-21
CUST003141,Ojas Lata,10,91,3050722.57,305072.26,2024-03-09,2026-04-30
CUST003318,Ojasvi Yogi,10,80,3050004.47,305000.45,2024-01-15,2026-06-14
CUST002220,Janani Raghavan,10,103,3048666.15,304866.62,2024-02-24,2026-05-20
CUST003239,Isaiah Behl,8,88,3047675.62,380959.45,2024-02-15,2026-07-21
CUST000715,Krish Hora,10,84,3046699.86,304669.99,2024-02-09,2026-07-11
CUST001764,Advik Swamy,10,81,3046605.72,304660.57,2025-02-17,2026-07-08
CUST002923,Laban Badami,9,73,3046443.00,338493.67,2024-02-07,2026-04-29
CUST004480,Wishi Ahuja,11,85,3044447.44,276767.95,2024-01-02,2026-05-06
CUST002168,Simon D’alia,11,79,3044082.94,276734.81,2024-01-29,2026-06-28
CUST004263,Max Borra,11,91,3044033.88,276730.35,2024-01-16,2025-06-13
CUST004882,Ranveer Bal,11,94,3043927.93,276720.72,2024-01-18,2025-08-08
CUST000171,Utkarsh Gole,13,87,3042712.51,234054.81,2024-03-01,2026-07-10
CUST003803,Ekantika Banik,10,81,3042128.08,304212.81,2024-06-25,2026-07-07
CUST003638,Riya Ravel,11,75,3042125.28,276556.84,2024-03-30,2026-06-11
CUST003998,Ishani Chopra,12,68,3042077.82,253506.49,2024-03-31,2026-03-22
CUST002622,Hemal Ray,11,77,3040042.18,276367.47,2024-08-25,2026-06-18
CUST004300,Eta Sani,12,86,3040021.28,253335.11,2024-01-30,2026-04-29
CUST002562,Udant Sarin,12,80,3039808.41,253317.37,2024-04-02,2026-07-21
CUST002480,Aahana Cheema,9,75,3039296.68,337699.63,2024-07-09,2026-06-06
CUST000308,Yutika Prasad,11,84,3037962.66,276178.42,2024-09-21,2026-07-16
CUST003609,Wahab Sagar,11,79,3037814.47,276164.95,2024-01-18,2026-06-13
CUST000685,Abha Sahota,7,67,3037312.42,433901.77,2024-01-10,2025-09-06
CUST000625,Ayush Padmanabhan,11,87,3036463.26,276042.11,2024-10-01,2026-04-26
CUST000588,Bhavini Soni,11,77,3036056.49,276005.14,2024-04-16,2026-05-14
CUST004118,Ubika Pal,11,96,3035979.86,275998.17,2024-06-07,2026-06-18
CUST003151,Samaksh Loke,10,98,3035571.56,303557.16,2024-02-04,2026-06-05
CUST003597,Praneel Walia,13,79,3035215.28,233478.1,2024-08-07,2026-07-21
CUST003355,Tara Loke,13,90,3035164.27,233474.17,2024-02-18,2026-05-11
CUST004458,Hemang Purohit,14,110,3035046.50,216789.04,2024-02-02,2026-02-12
CUST002112,Chaitanya Kapoor,10,85,3034856.74,303485.67,2024-02-14,2026-07-01
CUST002348,Anmol Balasubramanian,9,79,3034086.67,337120.74,2024-07-20,2026-05-04
CUST000334,Quincy Ratti,10,85,3033847.85,303384.79,2024-06-22,2026-06-28
CUST000258,Adweta Sharma,9,98,3032276.11,336919.57,2024-04-29,2026-04-18
CUST001615,Caleb Gopal,12,92,3030186.29,252515.52,2024-03-06,2026-07-06
CUST001138,Girik Oza,13,95,3029678.36,233052.18,2024-01-08,2026-02-11
CUST002987,Matthew Sachdev,10,87,3027990.08,302799.01,2024-05-02,2026-07-07
CUST003218,Xavier Karpe,10,79,3027517.63,302751.76,2024-01-27,2026-02-05
CUST000773,Dev Garde,9,90,3027394.08,336377.12,2024-03-10,2026-07-02
CUST000522,Aryan Raval,12,87,3027250.73,252270.89,2024-04-29,2026-06-04
CUST004507,Bina Bhavsar,10,89,3026967.89,302696.79,2024-09-22,2026-07-21
CUST000619,Nathaniel Narula,13,85,3026101.94,232777.07,2024-09-01,2026-05-07
CUST001428,Frederick Nair,12,94,3025454.98,252121.25,2024-01-03,2026-06-07
CUST003679,Vinaya Borah,10,82,3024495.74,302449.57,2024-02-25,2026-03-29
CUST003190,Aachal Wable,9,69,3023834.87,335981.65,2024-02-13,2026-01-19
CUST002769,Anamika Prashad,14,90,3023772.04,215983.72,2024-03-04,2026-05-30
CUST002339,Arjun Hari,13,92,3023607.70,232585.21,2024-02-20,2026-07-11
CUST004343,Dominic Thakur,12,88,3023517.38,251959.78,2024-01-25,2026-05-29
CUST002980,Qadim Palla,11,78,3021674.38,274697.67,2024-02-04,2025-12-30
CUST005000,Ridhi Balakrishnan,11,112,3021385.60,274671.42,2024-03-14,2026-07-21
CUST004476,Ijaya Murthy,12,93,3021023.99,251752.0,2024-04-10,2026-07-10
CUST004950,Wyatt Devi,10,79,3020860.29,302086.03,2024-02-09,2026-05-15
CUST000484,Rohan Gupta,10,99,3020733.54,302073.35,2024-06-14,2026-07-11
CUST002187,Darika Loyal,11,84,3020551.74,274595.61,2024-04-16,2025-11-25
CUST002727,Anamika Gara,16,103,3019613.91,188725.87,2024-03-16,2026-07-09
CUST003630,Baljiwan Rege,13,92,3018446.28,232188.18,2024-01-23,2026-01-25
CUST001513,Bachittar Oommen,10,87,3017976.75,301797.68,2024-12-05,2026-06-26
CUST003511,Ekani Solanki,12,96,3017939.34,251494.95,2024-02-22,2026-06-03
CUST001219,Warda Pingle,11,83,3016162.81,274196.62,2024-01-09,2026-05-11
CUST004483,Lakshmi Khurana,11,79,3015607.67,274146.15,2024-03-14,2026-06-11
CUST002010,Thomas Baria,12,91,3014704.53,251225.38,2024-01-20,2026-07-09
CUST003567,Hema Buch,9,80,3014355.63,334928.4,2024-02-21,2026-07-21
CUST002626,Gayathri Misra,9,86,3013612.60,334845.84,2024-01-09,2026-05-25
CUST003211,Hitesh Chakraborty,10,77,3013538.37,301353.84,2024-03-30,2026-07-21
CUST002240,Guneet Aggarwal,14,88,3013076.17,215219.73,2024-02-17,2026-07-21
CUST004609,Ikshita Singhal,11,100,3012970.67,273906.42,2024-05-02,2026-06-15
CUST001734,Suhani Tara,12,73,3012083.40,251006.95,2024-03-16,2026-03-24
CUST003912,Eshana Jaggi,9,78,3012072.26,334674.7,2024-01-13,2026-01-17
CUST002337,Rishi Apte,10,93,3010813.21,301081.32,2024-03-16,2026-05-01
CUST000850,Anthony Rajan,12,80,3010782.84,250898.57,2024-04-24,2026-07-15
CUST001079,Pratyush Shankar,10,84,3010658.40,301065.84,2024-01-07,2026-04-18
CUST001639,Qabil Sood,8,77,3010232.07,376279.01,2024-06-03,2025-12-15
CUST002313,Niharika Ram,9,85,3009825.21,334425.02,2025-04-24,2026-02-26
CUST000124,Lakshit Vaidya,11,76,3008995.84,273545.08,2024-02-01,2026-07-21
CUST002610,Bhavya Sane,11,95,3008701.07,273518.28,2024-03-31,2026-04-21
CUST002508,Alka Naik,15,96,3008626.07,200575.07,2024-02-02,2026-06-02
CUST002894,Leela Bhagat,11,77,3008520.12,273501.83,2024-05-13,2026-03-15
CUST003566,Warjas Chahal,13,88,3008487.53,231422.12,2024-05-03,2026-07-21
CUST000091,Lakshmi Warrior,13,89,3007890.93,231376.23,2024-03-18,2026-04-24
CUST004121,Ira Chacko,13,92,3007604.66,231354.2,2024-05-20,2026-07-11
CUST002865,Rishi Dubey,10,87,3007234.42,300723.44,2024-04-06,2026-04-10
CUST002146,Aashi Cheema,11,93,3007000.28,273363.66,2024-03-26,2026-06-17
CUST003156,Neel Balakrishnan,11,92,3006583.05,273325.73,2024-02-20,2026-06-29
CUST002999,Aishani Bajaj,13,85,3005662.09,231204.78,2024-01-16,2025-07-16
CUST003968,Arjun Pall,14,91,3004226.36,214587.6,2024-02-09,2026-06-17
CUST000544,Upkaar Acharya,15,95,3003731.63,200248.78,2024-03-10,2026-07-18
CUST003596,Faraj Dayal,13,85,3003031.17,231002.4,2024-02-14,2026-05-03
CUST003868,Onveer Subramanian,10,83,3002922.06,300292.21,2024-01-01,2025-12-11
CUST001526,Vamakshi Char,15,104,3002418.11,200161.21,2024-01-16,2026-06-16
CUST003852,Vasana Bora,15,83,3002024.22,200134.95,2024-04-28,2026-07-01
CUST004831,Dalbir Narasimhan,13,78,3001786.02,230906.62,2024-01-16,2026-05-22
CUST001990,Amol Kurian,7,68,3001562.13,428794.59,2024-03-25,2026-07-21
CUST000808,Darsh Ravel,11,96,3000756.85,272796.08,2024-04-11,2026-06-14
CUST001981,Anay Gole,10,76,2999899.45,299989.95,2024-01-08,2026-07-06
CUST004564,Caleb Dutta,12,82,2999843.66,249986.97,2024-01-08,2026-01-23
CUST002594,Chatura Dubey,8,86,2999801.48,374975.19,2024-01-10,2025-12-12
CUST002656,Hemang Lata,7,73,2998837.65,428405.38,2024-08-19,2026-02-05
CUST000201,Aarush Patil,10,89,2998345.66,299834.57,2024-02-25,2026-07-09
CUST001323,Noah Rajagopal,11,93,2998329.18,272575.38,2024-01-02,2026-05-05
CUST002360,Anmol Bail,9,82,2998284.23,333142.69,2024-05-23,2026-06-01
CUST004059,Kamala Dayal,12,92,2997939.53,249828.29,2024-06-13,2026-04-30
CUST002152,Michael Dyal,11,101,2996857.02,272441.55,2024-11-26,2026-06-28
CUST004740,Warhi Kota,8,74,2996760.20,374595.03,2024-01-13,2026-07-10
CUST000042,Darsh Deshmukh,12,82,2996073.66,249672.81,2024-01-21,2026-03-20
